stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
node/10556747541,Ex Pharmacie Mockey,5.302275,-4.011878,,,,,,,,,,
node/10556842056,Ancien Terminus 67,5.300064,-4.006138,,,,,,,,,,
node/10556842057,Avenue 24,5.301538,-4.006057,,,,,,,,,,
node/10556842058,Avenue 23,5.301984,-4.006210,,,,,,,,,,
node/10556842059,Avenue 22,5.302400,-4.006373,,,,,,,,,,
node/10556842060,Avenue 21,5.302864,-4.006527,,,,,,,,,,
node/10556842061,Avenue 20,5.303294,-4.006673,,,,,,,,,,
node/10556842062,Avenue 19,5.303717,-4.006831,,,,,,,,,,
node/10556842063,Avenue 18,5.304159,-4.006989,,,,,,,,,,
node/10556842064,Avenue 17,5.304580,-4.007141,,,,,,,,,,
node/10556842065,Avenue 15,5.305561,-4.007476,,,,,,,,,,
node/10556842066,Avenue 14,5.305931,-4.007608,,,,,,,,,,
node/10556842068,Avenue 12,5.306797,-4.007906,,,,,,,,,,
node/10556842069,Avenue 11,5.307259,-4.008076,,,,,,,,,,
node/10556842070,Avenue 10,5.307686,-4.008223,,,,,,,,,,
node/10556842071,Avenue 7,5.308954,-4.008671,,,,,,,,,,
node/10556842072,Avenue 6,5.309406,-4.008831,,,,,,,,,,
node/10556842073,Avenue 5,5.309774,-4.008969,,,,,,,,,,
node/10556842074,Avenue 4,5.310191,-4.009118,,,,,,,,,,
node/10556842075,Avenue 3,5.310545,-4.009250,,,,,,,,,,
node/10556842076,Cité Sopim,5.311472,-4.009564,,,,,,,,,,
node/10556842077,Gare Lagunaire Treichville STL,5.312868,-4.010077,,,,,,,,,,
node/10556842078,Gare Lagunaire Treichville STL,5.312890,-4.010029,,,,,,,,,,
node/10556948059,Carrefour Pâtisserie,5.350910,-4.017071,,,,,,,,,,
node/10556948060,Chez Hassan,5.353126,-4.017173,,,,,,,,,,
node/10556948061,2ème Feu Agban,5.359364,-4.016852,,,,,,,,,,
node/10556948062,Djeni Kobenan,5.362789,-4.017186,,,,,,,,,,
node/10556948063,Carrefour Poulet,5.366143,-4.021071,,,,,,,,,,
node/10556948064,Macaci,5.376515,-4.025595,,,,,,,,,,
node/10556948066,Macaci,5.376493,-4.025505,,,,,,,,,,
node/10556948068,Carrefour Station,5.374710,-4.026027,,,,,,,,,,
node/10556948069,Escalier,5.373452,-4.026893,,,,,,,,,,
node/10556948070,Escalier,5.373410,-4.026814,,,,,,,,,,
node/10556948071,Garage Mercedes,5.372383,-4.026936,,,,,,,,,,
node/10556948072,BMW,5.371575,-4.027039,,,,,,,,,,
node/10556948073,Dépôt Solibra - Williamsville,5.370957,-4.026963,,,,,,,,,,
node/10556948074,Dépôt Solibra - Williamsville,5.370992,-4.027069,,,,,,,,,,
node/10556948075,Craven,5.369560,-4.026389,,,,,,,,,,
node/10556948077,Petit Portail CRS,5.368517,-4.025937,,,,,,,,,,
node/10556948078,Petit Portail CRS,5.368542,-4.025870,,,,,,,,,,
node/10556948079,CRS,5.367381,-4.024824,,,,,,,,,,
node/10556948080,CRS,5.367306,-4.024888,,,,,,,,,,
node/10556948081,Cité Universitaire,5.367397,-4.024160,,,,,,,,,,
node/10556948082,Cité Universitaire,5.367311,-4.024157,,,,,,,,,,
node/10556948083,Terminus 14,5.367293,-4.023375,,,,,,,,,,
node/10556948084,Terminus 14,5.367357,-4.023384,,,,,,,,,,
node/10556948085,Commissariat de la Police du 11ᵉ Arrondissements,5.367310,-4.022843,,,,,,,,,,
node/10556948086,Commissariat de la Police du 11ᵉ Arrondissements,5.367356,-4.022770,,,,,,,,,,
node/10556948087,Cafétière,5.367273,-4.021968,,,,,,,,,,
node/10556948088,Cafétière,5.367300,-4.021926,,,,,,,,,,
node/10556948089,Carrefour Copa Barry,5.366659,-4.021475,,,,,,,,,,
node/10556948090,Carrefour Copa Barry,5.366697,-4.021416,,,,,,,,,,
node/10556948091,Pharmacie Williamsville,5.365752,-4.020654,,,,,,,,,,
node/10556948092,Grande Mosquée de Williamsville,5.365525,-4.020514,,,,,,,,,,
node/10556948093,Grande Mosquée de Williamsville,5.365246,-4.020057,,,,,,,,,,
node/10556948094,Dépôt,5.364777,-4.019620,,,,,,,,,,
node/10556948095,Dépôt,5.364828,-4.019568,,,,,,,,,,
node/10556948097,Ozanga,5.364485,-4.019167,,,,,,,,,,
node/10556948099,Kiosque Mimos,5.364107,-4.018718,,,,,,,,,,
node/10556948100,Carrefour Affou Keita,5.363687,-4.018260,,,,,,,,,,
node/10556948101,Carrefour Affou Keita,5.363735,-4.018219,,,,,,,,,,
node/10556948102,Feu Sapeurs Pompiers,5.341845,-4.021664,,,,,,,,,,
node/10556948103,Eglise Saint Michel,5.344787,-4.022922,,,,,,,,,,
node/10556948104,Gare Saint Michel,5.346472,-4.022776,,,,,,,,,,
node/10556998268,Carrefour Dallas,5.341991,-4.023814,,,,,,,,,,
node/10556998269,Eglise Méthodiste,5.343586,-4.023565,,,,,,,,,,
node/10557030136,Pharmacie Rapha,5.371811,-4.026764,,,,,,,,,,
node/10557030137,Carrefour Poulet,5.366150,-4.020989,,,,,,,,,,
node/10557030138,Konaté,5.363334,-4.017713,,,,,,,,,,
node/10557030139,Djeni Kobenan,5.362871,-4.017112,,,,,,,,,,
node/10557030140,Agban,5.360866,-4.017011,,,,,,,,,,
node/10557030141,Station Total,5.358481,-4.016451,,,,,,,,,,
node/10557030142,Institut Carine'N,5.356893,-4.015794,,,,,,,,,,
node/10557036351,Carrefour Marché Gouro,5.348077,-4.020793,,,,,,,,,,
node/10557036352,Carrefour Saint Michel,5.345211,-4.022656,,,,,,,,,,
node/10557036353,Carrefour Dallas,5.341872,-4.023748,,,,,,,,,,
node/10557097664,Feu Agban,5.362147,-4.017049,,,,,,,,,,
node/10557097665,BMW,5.371604,-4.027118,,,,,,,,,,
node/10557097666,Pharmacie Rapha,5.371885,-4.026827,,,,,,,,,,
node/10557097668,Garage Mercedes,5.372374,-4.027027,,,,,,,,,,
node/10557097669,Carrefour Station,5.374758,-4.026075,,,,,,,,,,
node/10562667129,Banque Mondiale,5.329553,-4.001110,,,,,,,,,,
node/10562667130,Carrefour pilote,5.332728,-4.000552,,,,,,,,,,
node/10562667133,Carrefour pâtisserie,5.336588,-4.000055,,,,,,,,,,
node/10562667134,Carrefour 1ère Dame,5.331237,-4.000795,,,,,,,,,,
node/10562667135,Banque Mondiale,5.329440,-4.001013,,,,,,,,,,
node/10562667136,Top chef,5.327101,-4.001324,,,,,,,,,,
node/10565026794,Carrefour Cefal,5.335554,-3.851360,,,,,,,,,,
node/10565026795,Côte D'ivoire Energie,5.322041,-3.830136,,,,,,,,,,
node/10565026796,Carrefour Agban,5.317474,-3.831981,,,,,,,,,,
node/10565026797,Bingerville Agban Village,5.310517,-3.854566,,,,,,,,,,
node/10565026798,Bingerville Agban Village,5.310613,-3.854498,,,,,,,,,,
node/10565026799,Panneau 50,5.310989,-3.852697,,,,,,,,,,
node/10565026800,Maison Blanche,5.312079,-3.850480,,,,,,,,,,
node/10565026801,Carrefour Hévéa,5.313759,-3.846288,,,,,,,,,,
node/10565026802,Carrefour Amonnou,5.315327,-3.838316,,,,,,,,,,
node/10565026803,Carrefour Agban,5.317551,-3.832177,,,,,,,,,,
node/10565026804,Au pont,5.326717,-3.840883,,,,,,,,,,
node/10565026805,Carrefour Cefal,5.335800,-3.851867,,,,,,,,,,
node/10565026806,Carrefour Policier,5.343315,-3.863352,,,,,,,,,,
node/10565225801,Cité,5.308751,-3.832217,,,,,,,,,,
node/10565225802,Fromager,5.311395,-3.833083,,,,,,,,,,
node/10565335924,Campement,5.369020,-3.889800,,,,,,,,,,
node/10565335925,Carrefour Soungalo,5.367700,-3.889852,,,,,,,,,,
node/10565335927,Nouvelle Gare Bingerville,5.353290,-3.877029,,,,,,,,,,
node/10568211093,Carrefour Bambou,5.314096,-3.810769,,,,,,,,,,
node/10568211094,Carrefour Barque,5.305044,-3.788446,,,,,,,,,,
node/10568211095,Carrefour Coq,5.306246,-3.769383,,,,,,,,,,
node/10568211096,Carrefour Cimétière,5.295133,-3.748038,,,,,,,,,,
node/10568211097,Au Goudron,5.295889,-3.747907,,,,,,,,,,
node/10568211099,Gare Eloka,5.301641,-3.743484,,,,,,,,,,
node/10568211100,Gare Eloka,5.301582,-3.743430,,,,,,,,,,
node/10568211101,Hôpital,5.299636,-3.746719,,,,,,,,,,
node/10568211102,Ecole,5.299783,-3.748020,,,,,,,,,,
node/10568211103,Carrefour Graine,5.305728,-3.758987,,,,,,,,,,
node/10568211104,Carrefour Coq,5.306022,-3.769373,,,,,,,,,,
node/10568211105,Carrefour Sipa,5.304972,-3.783749,,,,,,,,,,
node/10568211106,Carrefour Barque,5.304876,-3.788985,,,,,,,,,,
node/10568211107,Carrefour Bambou,5.313989,-3.810769,,,,,,,,,,
node/10568211108,Au bord,5.316186,-3.817368,,,,,,,,,,
node/10568276311,Terminus M'batto Village,5.350876,-3.794032,,,,,,,,,,
node/10568276312,Carrefour Panneau 30,5.348899,-3.799239,,,,,,,,,,
node/10568276313,Carrefour Lomba,5.348530,-3.801865,,,,,,,,,,
node/10568276314,Carrefour Akakro,5.350325,-3.822226,,,,,,,,,,
node/10568276315,Carrefour N'da,5.348813,-3.827445,,,,,,,,,,
node/10568276316,Carrefour Solper,5.347270,-3.832248,,,,,,,,,,
node/10568276317,2 Conteneurs,5.348872,-3.862459,,,,,,,,,,
node/10568279520,2 panneaux,5.346221,-3.835587,,,,,,,,,,
node/10568279521,Carrefour Solper,5.347443,-3.832061,,,,,,,,,,
node/10568279522,Carrefour Brique,5.348538,-3.828829,,,,,,,,,,
node/10568279523,Carrefour N'da,5.348979,-3.827373,,,,,,,,,,
node/10568279524,Carrefour Akakro,5.350438,-3.822180,,,,,,,,,,
node/10568279525,Carrefour Lomba,5.348674,-3.801742,,,,,,,,,,
node/10568279526,Carrefour Panneau 30,5.349033,-3.799202,,,,,,,,,,
node/10568279527,Terminus M'batto Village,5.350935,-3.794068,,,,,,,,,,
node/10568343034,Escalier,5.355912,-3.881764,,,,,,,,,,
node/10568343035,La Poste,5.357521,-3.889082,,,,,,,,,,
node/10568343036,55 Panneau,5.373280,-3.926448,,,,,,,,,,
node/10568343037,Menuiserie,5.371361,-3.933544,,,,,,,,,,
node/10568343038,Coqivoire,5.370728,-3.935976,,,,,,,,,,
node/10568343039,Carrefour CFA,5.365625,-3.948673,,,,,,,,,,
node/10568343040,Ferronnerie,5.364926,-3.950277,,,,,,,,,,
node/10568343041,Agate Decor,5.363094,-3.955490,,,,,,,,,,
node/10570021085,Gare de Bingerville,5.353249,-4.012086,,,,,,,,,,
node/10570021086,Ecole de Gendarmerie,5.349428,-3.995026,,,,,,,,,,
node/10570021087,Riviera 2,5.354000,-3.976697,,,,,,,,,,
node/10570021088,La case Ivoire,5.355530,-3.971178,,,,,,,,,,
node/10570021089,Carrefour Alpha,5.355695,-3.969947,,,,,,,,,,
node/10570021090,Carrefour Alpha,5.355904,-3.969916,,,,,,,,,,
node/10570021091,Syndicat,5.366602,-3.909236,,,,,,,,,,
node/10570021092,Syndicat,5.366572,-3.909057,,,,,,,,,,
node/10570021093,Ancien Barrage,5.360478,-3.902695,,,,,,,,,,
node/10570021094,La Poste,5.357642,-3.889306,,,,,,,,,,
node/10570021095,Carrefour Marché,5.357416,-3.886512,,,,,,,,,,
node/10570121942,Angré Petro Ivoire,5.404385,-3.990552,,,,,,,,,,
node/10570121944,Petro Ivoire en bas,5.405386,-3.996757,,,,,,,,,,
node/10570121945,Petro Ivoire en bas,5.405433,-3.996705,,,,,,,,,,
node/10570121946,Petit Pont,5.404943,-3.995357,,,,,,,,,,
node/10570121947,Petit Pont,5.405055,-3.995415,,,,,,,,,,
node/10570121948,Star 8,5.404949,-3.994448,,,,,,,,,,
node/10570121949,Star 5,5.404679,-3.993234,,,,,,,,,,
node/10570121950,Star 5,5.404764,-3.993094,,,,,,,,,,
node/10570121951,Mosquée,5.404757,-3.993655,,,,,,,,,,
node/10570121952,Mosquée,5.404804,-3.993519,,,,,,,,,,
node/10570121953,Socofrais,5.404612,-3.992107,,,,,,,,,,
node/10570253261,2eme Arrêt,5.417430,-4.016768,,,,,,,,,,
node/10570253262,UTD 2eme Porte,5.397735,-4.020797,,,,,,,,,,
node/10570253263,Université 2eme Porte,5.394326,-4.020791,,,,,,,,,,
node/10570253264,Filtisac,5.391308,-4.020755,,,,,,,,,,
node/10570253265,Macaci,5.376640,-4.026105,,,,,,,,,,
node/10570253266,SODECI,5.373591,-4.027885,,,,,,,,,,
node/10570253267,Escalier,5.368143,-4.029174,,,,,,,,,,
node/10570253268,Wrangler,5.362939,-4.028902,,,,,,,,,,
node/10570253269,Escalier,5.368861,-4.029448,,,,,,,,,,
node/10570253270,Feu Sitaf,5.372763,-4.028616,,,,,,,,,,
node/10570253271,UTD 2eme Porte,5.397540,-4.021020,,,,,,,,,,
node/10570253272,2eme Arrêt,5.417398,-4.016993,,,,,,,,,,
node/10570292842,Station Total Rosiers,5.378792,-3.963895,,,,,,,,,,
node/10570292843,Pharmacie Mont Carmel,5.385740,-3.968802,,,,,,,,,,
node/10570292844,Elite 2,5.391448,-3.970215,,,,,,,,,,
node/10570388539,Gare Lavage Yopougon,5.343492,-4.072359,,,,,,,,,,
node/10570388540,William-Ponty,5.343771,-4.073417,,,,,,,,,,
node/10570388541,CIE Kenya,5.347686,-4.073396,,,,,,,,,,
node/10570388542,Gare de Yopougon - 2 Plateaux Mobil,5.369020,-4.000040,,,,,,,,,,
node/10570414429,Orange Côte d'Ivoire,5.362791,-3.997415,,,,,,,,,,
node/10570414430,VIPNet,5.359397,-3.999322,,,,,,,,,,
node/10570414431,Saint Jacques,5.356271,-4.001381,,,,,,,,,,
node/10570414432,Gare Lavage Yopougon,5.343492,-4.072308,,,,,,,,,,
node/10570421407,Terminus Mosquée du Plateau,5.319823,-4.015608,,,,,,,,,,
node/10570432204,Carrefour Marché,5.419259,-4.014743,,,,,,,,,,
node/10570432205,Sodepalm,5.412530,-4.006292,,,,,,,,,,
node/10570432207,Lavage,5.356049,-4.015948,,,,,,,,,,
node/10570434209,Cocotiers,5.397797,-4.006445,,,,,,,,,,
node/10570434210,Cocotiers,5.397949,-4.006511,,,,,,,,,,
node/10570434212,Carrefour Marché,5.419180,-4.014802,,,,,,,,,,
node/10570456609,Mosquée du Plateau,5.319660,-4.015408,,,,,,,,,,
node/10570456610,BCEAO,5.321398,-4.015880,,,,,,,,,,
node/10570456611,SGBCI - Pyramide,5.321724,-4.016472,,,,,,,,,,
node/10570456612,Pharmacie Centrale,5.322097,-4.017992,,,,,,,,,,
node/10570456613,Mövenpick Hotel Abidjan,5.324143,-4.018561,,,,,,,,,,
node/10570456614,Imprimerie Nationale,5.325392,-4.021798,,,,,,,,,,
node/10570456615,Espace Médical St Paul,5.326044,-4.021793,,,,,,,,,,
node/10570456616,Finance,5.327096,-4.021782,,,,,,,,,,
node/10570456617,Notre Dame du Plateau,5.328970,-4.021761,,,,,,,,,,
node/10570456618,Direction de la Police Criminelle,5.330020,-4.021720,,,,,,,,,,
node/10570456619,Immeuble CCIA,5.331452,-4.021730,,,,,,,,,,
node/10570456620,ONI,5.332616,-4.021761,,,,,,,,,,
node/10570456621,Chantier de la tour F,5.335832,-4.021704,,,,,,,,,,
node/10570456622,Commandement Superieur,5.336676,-4.021746,,,,,,,,,,
node/10570456623,Indenié,5.341379,-4.020257,,,,,,,,,,
node/10570465253,Gare 2 Plateaux Mobil,5.367714,-3.999604,,,,,,,,,,
node/10570465254,Carrefour ENA,5.362118,-3.997392,,,,,,,,,,
node/10570587964,Gare Externat Saint Paul,5.324192,-4.021754,,,,,,,,,,
node/10570598771,Gare Externat Saint Paul,5.324496,-4.022115,,,,,,,,,,
node/10570691611,Gare communale Bacongo,5.296551,-3.955037,,,,,,,,,,
node/10570691612,Sotici,5.295735,-3.954492,,,,,,,,,,
node/10570691614,Pharmacie Beniabie,5.293986,-3.955663,,,,,,,,,,
node/10570691615,Carrefour Lavage,5.292321,-3.956069,,,,,,,,,,
node/10570691616,Carrefour Ecole Methodiste,5.291566,-3.957336,,,,,,,,,,
node/10570691617,Centre Anti-Tuberculeux,5.289590,-3.964263,,,,,,,,,,
node/10570691618,Centre Commercial,5.288850,-3.967207,,,,,,,,,,
node/10570691619,Gare communale Bacongo,5.296254,-3.955169,,,,,,,,,,
node/10570774235,Gare communale Bacongo,5.296516,-3.955077,,,,,,,,,,
node/10570774237,Commissariat du 36ᵉ Arrondissement de Koumassi.,5.296426,-3.955831,,,,,,,,,,
node/10570774238,Pharmacie Aniel,5.289944,-3.962563,,,,,,,,,,
node/10570774239,Feu de Gelti,5.289197,-3.965775,,,,,,,,,,
node/10570774240,Pharmacie de Koumassi,5.288430,-3.968928,,,,,,,,,,
node/10570774241,Hotel Ibis Marcory,5.291747,-3.973926,,,,,,,,,,
node/10570774242,Ancien Koz,5.294722,-3.979254,,,,,,,,,,
node/10570999964,Asthoria Palace,5.345972,-4.072389,,,,,,,,,,
node/10570999965,Figayo,5.350516,-4.072399,,,,,,,,,,
node/10570999966,Ecole Mohamed VI,5.357195,-4.074186,,,,,,,,,,
node/10570999967,Gare Port Bouet,5.257569,-3.972958,,,,,,,,,,
node/10570999968,Gare Port Bouet,5.257593,-3.972902,,,,,,,,,,
node/10570999971,Carrefour Depôt,5.258780,-3.970614,,,,,,,,,,
node/10570999972,Carrefour Centre Pilote,5.260422,-3.963310,,,,,,,,,,
node/10570999973,Pharmacie,5.259869,-3.960803,,,,,,,,,,
node/10570999974,Carrefour Mosquée,5.259473,-3.958851,,,,,,,,,,
node/10570999975,Carrefour Hôpital,5.263948,-3.960444,,,,,,,,,,
node/10571292616,Inades /Gare d'Adjamé,5.339576,-4.000990,,,,,,,,,,
node/10571292617,Pharmacie Mermoz,5.339668,-4.002025,,,,,,,,,,
node/10571292618,Pharmacie St Jean,5.337441,-4.003904,,,,,,,,,,
node/10571292620,Adjamé Renault,5.356446,-4.020495,,,,,,,,,,
node/10571292621,Texaco,5.354897,-4.018869,,,,,,,,,,
node/10571292622,College Victor,5.352563,-4.017991,,,,,,,,,,
node/10571292623,Frat-Mat,5.343756,-4.018187,,,,,,,,,,
node/10571458394,Pharmacie d'Adjamé-Santé,5.340412,-4.026342,,,,,,,,,,
node/10571458395,Mairie Adjamé,5.341769,-4.026187,,,,,,,,,,
node/10571458396,Carrefour Dallas,5.341909,-4.023700,,,,,,,,,,
node/10571458397,Caisse,5.341626,-4.021725,,,,,,,,,,
node/10572388499,Carrefour Ambassade de la Mauritanie,5.358777,-4.000182,,,,,,,,,,
node/10572388501,Treichvile Gare de Bassam,5.298842,-4.004275,,,,,,,,,,
node/10572474174,Gorille carrefour,5.346630,-3.975055,,,,,,,,,,
node/10572474175,Station Total HKB,5.329775,-3.981814,,,,,,,,,,
node/10572474177,CHU de Treichville,5.295137,-4.002882,,,,,,,,,,
node/10572492530,Super U Abidjan Plateau,5.320691,-4.018976,,,,,,,,,,
node/10572492531,Rue des Banques,5.320012,-4.018781,,,,,,,,,,
node/10572492532,Mosquée du Plateau,5.319151,-4.015467,,,,,,,,,,
node/10572492533,Escalier,5.319605,-4.013914,,,,,,,,,,
node/10572492534,Casting,5.320161,-4.012009,,,,,,,,,,
node/10572525212,CHU de Treichville,5.295243,-4.002891,,,,,,,,,,
node/10572525213,Papigraph,5.295867,-4.001735,,,,,,,,,,
node/10572525214,Poubelle,5.296467,-4.001022,,,,,,,,,,
node/10572525215,Station Total INJS,5.307466,-3.979658,,,,,,,,,,
node/10572525216,Gorille carrefour,5.346665,-3.975089,,,,,,,,,,
node/10572645782,Grand Carrefour Koumassi,5.290460,-3.971421,,,,,,,,,,
node/10572659912,Carrefour pâtisserie,5.336688,-4.000048,,,,,,,,,,
node/10573565030,Centre Hospitalier Palmeraie,5.363494,-3.962567,,,,,,,,,,
node/10573565031,Hamed Ouattara,5.366597,-3.963565,,,,,,,,,,
node/10573565032,Pharmacie les Arcades/Terminus 205,5.403392,-3.976407,,,,,,,,,,
node/10573565033,Carrefour Cité Arafat,5.406553,-3.983183,,,,,,,,,,
node/10573565034,Carrefour Batim,5.409760,-3.985349,,,,,,,,,,
node/10574007004,2eme Pont,5.354483,-4.001408,,,,,,,,,,
node/10574019735,Après barrage,5.360998,-3.958682,,,,,,,,,,
node/10574019736,Grand Carrefour de Koumassi,5.288304,-3.970479,,,,,,,,,,
node/10574051953,Marché de Marcory,5.299710,-3.977186,,,,,,,,,,
node/10574052977,Gare 9 Kilo,5.358122,-3.965133,,,,,,,,,,
node/10574064220,Treichvile Gare de Bassam,5.298828,-4.005034,,,,,,,,,,
node/10574065355,9 Kilo,5.357519,-3.965230,,,,,,,,,,
node/10574071931,Marché de Marcory,5.299661,-3.977212,,,,,,,,,,
node/10574071933,2e Escalier,5.299566,-3.977726,,,,,,,,,,
node/10574071934,Echangeur Marcory,5.297188,-3.981302,,,,,,,,,,
node/10574071935,Commissariat du 9 ème,5.306286,-3.985864,,,,,,,,,,
node/10574071936,Centre de Jeunesse,5.307386,-3.985258,,,,,,,,,,
node/10575048878,Gare Lavage Yopougon,5.343628,-4.072323,,,,,,,,,,
node/10575048881,Pharmacie Selmer,5.343757,-4.068715,,,,,,,,,,
node/10575048882,Mairie de Yopougon,5.343400,-4.067484,,,,,,,,,,
node/10575048883,Carrefour Complexe,5.340834,-4.064199,,,,,,,,,,
node/10575227448,Cimetiere,5.257592,-3.972490,,,,,,,,,,
node/10575227449,Carrefour Camp commando de Koumassi,5.282723,-3.969492,,,,,,,,,,
node/10575294649,9 Kilo - Supermarché CDCI,5.357805,-3.965152,,,,,,,,,,
node/10575294651,Mosquée,5.319995,-4.015489,,,,,,,,,,
node/10575294652,ONECI,5.320458,-4.015629,,,,,,,,,,
node/10575294653,Pyramide,5.322173,-4.016135,,,,,,,,,,
node/10575294654,Nostalgie,5.323568,-4.016761,,,,,,,,,,
node/10575294655,Hippopotamus,5.323913,-4.016959,,,,,,,,,,
node/10575294656,AIP,5.324265,-4.015949,,,,,,,,,,
node/10577298985,Super U,5.320700,-4.019581,,,,,,,,,,
node/10577298986,MTN,5.319752,-4.013408,,,,,,,,,,
node/10577298988,Akwaba - Rond-Point,5.267459,-3.962128,,,,,,,,,,
node/10577298989,Pinasse,5.273140,-3.964382,,,,,,,,,,
node/10577298991,Gare Externat Saint Paul,5.324390,-4.021967,,,,,,,,,,
node/10577379648,Riviera 2,5.353213,-3.978186,,,,,,,,,,
node/10577379650,Marché de Marcory,5.299980,-3.977454,,,,,,,,,,
node/10577379651,1er Escalier,5.298531,-3.979627,,,,,,,,,,
node/10577379652,Hôpital,5.301765,-3.983404,,,,,,,,,,
node/10577379653,INJS,5.306595,-3.980688,,,,,,,,,,
node/10577379655,Riviera 2,5.353767,-3.978474,,,,,,,,,,
node/10577586268,Ecole de Police,5.349967,-3.989140,,,,,,,,,,
node/10577586269,Ecole de Gendarmerie,5.349314,-3.996361,,,,,,,,,,
node/10577586270,Externat,5.325037,-4.021771,,,,,,,,,,
node/10577586271,Fonction Publique,5.328207,-4.021771,,,,,,,,,,
node/10577586272,La Poste,5.334006,-4.021779,,,,,,,,,,
node/10580224044,Mosquée,5.320005,-4.015432,,,,,,,,,,
node/10582507590,Lycée Technique,5.347785,-4.009725,,,,,,,,,,
node/10582507591,Bon Prix,5.319040,-4.016021,,,,,,,,,,
node/10582507592,Dorex,5.320086,-4.012254,,,,,,,,,,
node/10582590781,Carrefour la Vie,5.348339,-4.003318,,,,,,,,,,
node/10582590783,Carrefour la Vie,5.348455,-4.003897,,,,,,,,,,
node/10582789320,Au Binguiste,5.336837,-4.002062,,,,,,,,,,
node/10582789321,Inades,5.339717,-4.002381,,,,,,,,,,
node/10582789322,SGBCI Cocody,5.339809,-4.003147,,,,,,,,,,
node/10582789323,Sodemi,5.343937,-4.003495,,,,,,,,,,
node/10582789324,Carrefour pâtisserie,5.336680,-4.000270,,,,,,,,,,
node/10584654879,La Poste,5.339979,-4.004652,,,,,,,,,,
node/10584654880,Pharmacie Lycée Technique,5.344133,-4.011147,,,,,,,,,,
node/10584654881,Feu de la Mosquée,5.319333,-4.015009,,,,,,,,,,
node/10584931451,Carrefour pâtisserie,5.336782,-4.000248,,,,,,,,,,
node/10584931452,Burger King,5.335665,-4.001864,,,,,,,,,,
node/10584968115,Remblais,5.302964,-3.958373,,,,,,,,,,
node/10584968117,Marie Domicile,5.302548,-3.957782,,,,,,,,,,
node/10584968118,Marraie,5.301271,-3.957441,,,,,,,,,,
node/10584968119,Commissariat du 36ᵉ Arrondissement de Koumassi.,5.296499,-3.955836,,,,,,,,,,
node/10584979363,Carrefour Placali,5.293734,-3.966837,,,,,,,,,,
node/10584979364,Pharmacie Khaira,5.296423,-3.967414,,,,,,,,,,
node/10584979365,Carrefour Garage,5.297772,-3.967740,,,,,,,,,,
node/10584979366,Pharmacie du Canal,5.300014,-3.968316,,,,,,,,,,
node/10584979367,Carrefour Millenium,5.301842,-3.968708,,,,,,,,,,
node/10584979368,Carrefour Ibo,5.302232,-3.967038,,,,,,,,,,
node/10584979369,Centre Médical Rahinah,5.302854,-3.964343,,,,,,,,,,
