trip_id,stop_id,stop_sequence,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,timepoint
829,node/7876023217,24,06:15:39,06:15:39,,,,,,0
829,node/7878542187,31,06:21:01,06:21:01,,,,,,0
829,node/7881343886,16,06:11:10,06:11:10,,,,,,0
829,node/7881344086,15,06:10:22,06:10:22,,,,,,0
829,node/7884683656,11,06:07:50,06:07:50,,,,,,0
829,node/7887876462,9,06:06:34,06:06:34,,,,,,0
829,node/7887876463,8,06:05:22,06:05:22,,,,,,0
83,node/10308815078,10,06:14:59,06:14:59,,,,,,0
83,node/10308815088,5,06:09:17,06:09:17,,,,,,0
83,node/10314834888,7,06:12:13,06:12:13,,,,,,0
83,node/10654234383,12,06:20:00,06:20:00,,,,,,0
83,node/10654234385,11,06:19:32,06:19:32,,,,,,0
83,node/10910005863,9,06:14:04,06:14:04,,,,,,0
83,node/7058023899,3,06:06:39,06:06:39,,,,,,0
83,node/7058023900,1,06:00:00,06:00:00,,,,,,0
83,node/7066654379,2,06:05:09,06:05:09,,,,,,0
83,node/7876590806,6,06:10:04,06:10:04,,,,,,0
83,node/7876590807,4,06:08:33,06:08:33,,,,,,0
83,node/7876641855,8,06:12:59,06:12:59,,,,,,0
830,node/10570999966,10,06:11:47,06:11:47,,,,,,0
830,node/10595917523,14,06:14:26,06:14:26,,,,,,0
830,node/10602794012,3,06:01:37,06:01:37,,,,,,0
830,node/10602794013,2,06:00:42,06:00:42,,,,,,0
830,node/10602794014,1,06:00:00,06:00:00,,,,,,0
830,node/7054787061,11,06:12:14,06:12:14,,,,,,0
830,node/7054917917,15,06:15:00,06:15:00,,,,,,0
830,node/7056274250,9,06:11:33,06:11:33,,,,,,0
830,node/7079601692,6,06:06:30,06:06:30,,,,,,0
830,node/7079601693,5,06:04:38,06:04:38,,,,,,0
830,node/7079601694,4,06:02:24,06:02:24,,,,,,0
830,node/7082468461,8,06:08:35,06:08:35,,,,,,0
830,node/7082468462,7,06:07:44,06:07:44,,,,,,0
830,node/7884438891,13,06:13:48,06:13:48,,,,,,0
830,node/7884438892,12,06:13:13,06:13:13,,,,,,0
831,node/10602794017,8,06:12:00,06:12:00,,,,,,0
831,node/10602794018,7,06:11:00,06:11:00,,,,,,0
831,node/10602794019,1,06:00:00,06:00:00,,,,,,0
831,node/7054787063,2,06:01:42,06:01:42,,,,,,0
831,node/7076942290,4,06:06:51,06:06:51,,,,,,0
831,node/7076942291,3,06:06:06,06:06:06,,,,,,0
831,node/7082486689,5,06:08:20,06:08:20,,,,,,0
831,node/8010519328,6,06:09:00,06:09:00,,,,,,0
832,node/10595917523,16,06:20:54,06:20:54,,,,,,0
832,node/10602635517,10,06:11:18,06:11:18,,,,,,0
832,node/10602635518,7,06:06:42,06:06:42,,,,,,0
832,node/10602792730,4,06:03:45,06:03:45,,,,,,0
832,node/10602792731,3,06:01:47,06:01:47,,,,,,0
832,node/10602792732,2,06:01:05,06:01:05,,,,,,0
832,node/10602792733,1,06:00:00,06:00:00,,,,,,0
832,node/7054917917,17,06:22:00,06:22:00,,,,,,0
832,node/7843927987,13,06:16:22,06:16:22,,,,,,0
832,node/7884438891,15,06:19:41,06:19:41,,,,,,0
832,node/7884438892,14,06:18:34,06:18:34,,,,,,0
832,node/7884438893,12,06:15:34,06:15:34,,,,,,0
832,node/7884438894,11,06:12:51,06:12:51,,,,,,0
832,node/7884438895,9,06:08:26,06:08:26,,,,,,0
832,node/7884438897,6,06:05:36,06:05:36,,,,,,0
832,node/7902826896,8,06:07:40,06:07:40,,,,,,0
832,node/7903002099,5,06:04:32,06:04:32,,,,,,0
833,node/10602792736,14,06:17:31,06:17:31,,,,,,0
833,node/10602792737,10,06:12:56,06:12:56,,,,,,0
833,node/10602792738,7,06:08:50,06:08:50,,,,,,0
833,node/7054917916,3,06:02:50,06:02:50,,,,,,0
833,node/7054917917,1,06:00:00,06:00:00,,,,,,0
833,node/7057928788,15,06:21:00,06:21:00,,,,,,0
833,node/7057928789,13,06:16:55,06:16:55,,,,,,0
833,node/7057928790,12,06:15:15,06:15:15,,,,,,0
833,node/7057928792,8,06:11:06,06:11:06,,,,,,0
833,node/7057928793,6,06:07:42,06:07:42,,,,,,0
833,node/7057928794,5,06:05:27,06:05:27,,,,,,0
833,node/7057928795,2,06:00:56,06:00:56,,,,,,0
833,node/7843927985,4,06:04:46,06:04:46,,,,,,0
833,node/7884438888,11,06:13:52,06:13:52,,,,,,0
833,node/7884438889,9,06:12:22,06:12:22,,,,,,0
834,node/10548616016,10,07:55:12,07:55:12,,,,,,0
834,node/10548616018,8,07:48:31,07:48:31,,,,,,0
834,node/10548616018,9,07:48:31,07:48:31,,,,,,0
834,node/10570999968,12,08:00:00,08:00:00,,,,,,0
834,node/10570999971,11,07:57:16,07:57:16,,,,,,0
834,node/10575227449,3,07:25:16,07:25:16,,,,,,0
834,node/10577298988,7,07:43:33,07:43:33,,,,,,0
834,node/10577298989,5,07:36:53,07:36:53,,,,,,0
834,node/10603671217,1,06:00:00,06:00:00,,,,,,0
834,node/7054593074,6,07:41:53,07:41:53,,,,,,0
834,node/7054593076,2,07:18:39,07:18:39,,,,,,0
834,node/7190927835,4,07:32:15,07:32:15,,,,,,0
835,node/10219015678,2,07:04:57,07:04:57,,,,,,0
835,node/10219084137,3,07:17:06,07:17:06,,,,,,0
835,node/10219084140,4,07:19:59,07:19:59,,,,,,0
835,node/10570999967,1,06:00:00,06:00:00,,,,,,0
835,node/10574019735,15,08:00:00,08:00:00,,,,,,0
835,node/10574065355,12,07:54:05,07:54:05,,,,,,0
835,node/10577586268,8,07:34:04,07:34:04,,,,,,0
835,node/10577586269,6,07:28:16,07:28:16,,,,,,0
835,node/10593632403,13,07:56:27,07:56:27,,,,,,0
835,node/10603671214,10,07:43:59,07:43:59,,,,,,0
835,node/10603671215,9,07:42:24,07:42:24,,,,,,0
835,node/10603671216,5,07:25:22,07:25:22,,,,,,0
835,node/7051905162,7,07:32:20,07:32:20,,,,,,0
835,node/7052340412,11,07:52:32,07:52:32,,,,,,0
835,node/7083115488,14,07:57:28,07:57:28,,,,,,0
836,node/10295758304,48,07:58:49,07:58:49,,,,,,0
836,node/10568343034,46,07:56:23,07:56:23,,,,,,0
836,node/10568343035,39,07:51:52,07:51:52,,,,,,0
836,node/10568343036,27,07:24:43,07:24:43,,,,,,0
836,node/10568343037,23,07:20:25,07:20:25,,,,,,0
836,node/10568343038,22,07:18:57,07:18:57,,,,,,0
836,node/10568343039,17,07:10:53,07:10:53,,,,,,0
836,node/10568343041,13,07:06:37,07:06:37,,,,,,0
836,node/10570021089,6,06:57:05,06:57:05,,,,,,0
836,node/10570021091,32,07:37:11,07:37:11,,,,,,0
836,node/10574065355,8,07:00:03,07:00:03,,,,,,0
836,node/10588957176,1,06:00:00,06:00:00,,,,,,0
836,node/10593632403,9,07:01:47,07:01:47,,,,,,0
836,node/10600797393,7,06:58:22,06:58:22,,,,,,0
836,node/10608601644,49,08:00:00,08:00:00,,,,,,0
836,node/10608601646,45,07:55:38,07:55:38,,,,,,0
836,node/10608601647,33,07:38:16,07:38:16,,,,,,0
836,node/10608601650,25,07:22:00,07:22:00,,,,,,0
836,node/10608601652,20,07:14:53,07:14:53,,,,,,0
836,node/10608601653,18,07:11:32,07:11:32,,,,,,0
836,node/10608601654,15,07:07:52,07:07:52,,,,,,0
836,node/10608601656,14,07:07:12,07:07:12,,,,,,0
836,node/10608601657,5,06:56:18,06:56:18,,,,,,0
836,node/7051811087,3,06:44:31,06:44:31,,,,,,0
836,node/7051811088,2,06:36:37,06:36:37,,,,,,0
836,node/7052162371,43,07:54:34,07:54:34,,,,,,0
836,node/7052162372,40,07:52:31,07:52:31,,,,,,0
836,node/7052162373,21,07:17:16,07:17:16,,,,,,0
836,node/7057184309,38,07:50:59,07:50:59,,,,,,0
836,node/7057184310,37,07:47:52,07:47:52,,,,,,0
836,node/7057184311,36,07:45:40,07:45:40,,,,,,0
836,node/7057184312,30,07:34:08,07:34:08,,,,,,0
836,node/7057184314,29,07:27:41,07:27:41,,,,,,0
836,node/7057184315,28,07:26:38,07:26:38,,,,,,0
836,node/7057184316,26,07:22:51,07:22:51,,,,,,0
836,node/7057184317,24,07:21:17,07:21:17,,,,,,0
836,node/7057184319,11,07:04:37,07:04:37,,,,,,0
836,node/7083115487,19,07:12:59,07:12:59,,,,,,0
836,node/7083115488,10,07:02:32,07:02:32,,,,,,0
836,node/7083153384,47,07:57:48,07:57:48,,,,,,0
836,node/7083191185,41,07:52:56,07:52:56,,,,,,0
836,node/7083191187,35,07:42:55,07:42:55,,,,,,0
836,node/7083191190,16,07:10:25,07:10:25,,,,,,0
836,node/7098748079,44,07:55:13,07:55:13,,,,,,0
836,node/7098748080,42,07:53:29,07:53:29,,,,,,0
836,node/7098748081,34,07:40:24,07:40:24,,,,,,0
836,node/7098748082,31,07:35:21,07:35:21,,,,,,0
836,node/7098748083,12,07:05:50,07:05:50,,,,,,0
836,node/7098748084,4,06:51:24,06:51:24,,,,,,0
837,node/10295758266,2,06:02:04,06:02:04,,,,,,0
837,node/10570021088,40,07:01:57,07:01:57,,,,,,0
837,node/10570021090,39,07:01:13,07:01:13,,,,,,0
837,node/10570021092,17,06:21:49,06:21:49,,,,,,0
837,node/10570021093,14,06:16:23,06:16:23,,,,,,0
837,node/10570021094,10,06:07:58,06:07:58,,,,,,0
837,node/10570021095,7,06:06:23,06:06:23,,,,,,0
837,node/10608601639,41,07:03:43,07:03:43,,,,,,0
837,node/10608601641,11,06:08:41,06:08:41,,,,,,0
837,node/10608601642,8,06:06:43,06:06:43,,,,,,0
837,node/10608601643,1,06:00:00,06:00:00,,,,,,0
837,node/10608601645,4,06:04:13,06:04:13,,,,,,0
837,node/10608601649,23,06:34:18,06:34:18,,,,,,0
837,node/10608601651,28,06:43:15,06:43:15,,,,,,0
837,node/10608601655,32,06:50:39,06:50:39,,,,,,0
837,node/7052162361,29,06:46:05,06:46:05,,,,,,0
837,node/7052162362,25,06:38:07,06:38:07,,,,,,0
837,node/7052162363,24,06:36:01,06:36:01,,,,,,0
837,node/7052162364,20,06:26:36,06:26:36,,,,,,0
837,node/7052162365,13,06:13:50,06:13:50,,,,,,0
837,node/7052162366,12,06:11:48,06:11:48,,,,,,0
837,node/7052162367,9,06:07:20,06:07:20,,,,,,0
837,node/7052162369,6,06:05:14,06:05:14,,,,,,0
837,node/7052340403,42,07:12:54,07:12:54,,,,,,0
837,node/7054917918,48,07:57:46,07:57:46,,,,,,0
837,node/7057184298,38,06:59:57,06:59:57,,,,,,0
837,node/7057184299,37,06:57:33,06:57:33,,,,,,0
837,node/7057184300,35,06:56:09,06:56:09,,,,,,0
837,node/7057184301,27,06:41:42,06:41:42,,,,,,0
837,node/7057184303,22,06:32:55,06:32:55,,,,,,0
837,node/7057184305,19,06:24:49,06:24:49,,,,,,0
837,node/7057184306,18,06:23:25,06:23:25,,,,,,0
837,node/7078451674,49,08:00:00,08:00:00,,,,,,0
837,node/7083153373,43,07:24:09,07:24:09,,,,,,0
837,node/7083153374,34,06:54:44,06:54:44,,,,,,0
837,node/7083153375,33,06:52:36,06:52:36,,,,,,0
837,node/7083153376,31,06:48:33,06:48:33,,,,,,0
837,node/7083153377,30,06:47:16,06:47:16,,,,,,0
837,node/7083153378,15,06:18:59,06:18:59,,,,,,0
837,node/7083153380,5,06:04:31,06:04:31,,,,,,0
837,node/7083153381,3,06:03:32,06:03:32,,,,,,0
837,node/7098748068,47,07:36:07,07:36:07,,,,,,0
837,node/7098748069,46,07:34:07,07:34:07,,,,,,0
837,node/7098748070,45,07:31:58,07:31:58,,,,,,0
837,node/7098748071,44,07:29:28,07:29:28,,,,,,0
837,node/7098748072,36,06:56:44,06:56:44,,,,,,0
837,node/7098748074,26,06:39:41,06:39:41,,,,,,0
837,node/7098748075,21,06:31:51,06:31:51,,,,,,0
837,node/7098748076,16,06:20:42,06:20:42,,,,,,0
838,node/10604433753,10,07:16:07,07:16:07,,,,,,0
838,node/10604433754,9,07:10:21,07:10:21,,,,,,0
838,node/10604433755,8,07:03:31,07:03:31,,,,,,0
838,node/10604433756,6,06:51:17,06:51:17,,,,,,0
838,node/10604433757,4,06:33:09,06:33:09,,,,,,0
838,node/10604433758,2,06:09:15,06:09:15,,,,,,0
838,node/10612175584,12,07:28:28,07:28:28,,,,,,0
838,node/7082468463,15,08:00:00,08:00:00,,,,,,0
838,node/7082468464,14,07:50:33,07:50:33,,,,,,0
838,node/7085152205,13,07:44:56,07:44:56,,,,,,0
838,node/7881452788,1,06:00:00,06:00:00,,,,,,0
838,node/7884616334,5,06:44:26,06:44:26,,,,,,0
838,node/7884616335,3,06:19:30,06:19:30,,,,,,0
838,node/7884722637,11,07:18:59,07:18:59,,,,,,0
838,node/7887860479,7,06:57:27,06:57:27,,,,,,0
839,node/10604433750,10,07:23:31,07:23:31,,,,,,0
839,node/10604433751,6,06:53:07,06:53:07,,,,,,0
839,node/10604433752,5,06:44:25,06:44:25,,,,,,0
839,node/10612175581,4,06:38:37,06:38:37,,,,,,0
839,node/10612175582,2,06:17:26,06:17:26,,,,,,0
839,node/7055696184,7,06:59:21,06:59:21,,,,,,0
839,node/7082468484,1,06:00:00,06:00:00,,,,,,0
839,node/7881452485,13,08:00:00,08:00:00,,,,,,0
839,node/7881452486,12,07:49:36,07:49:36,,,,,,0
839,node/7884616329,9,07:12:55,07:12:55,,,,,,0
839,node/7884616330,8,07:06:50,07:06:50,,,,,,0
839,node/7887860476,11,07:38:54,07:38:54,,,,,,0
839,node/7887860477,3,06:36:40,06:36:40,,,,,,0
84,node/10298060249,4,06:37:32,06:37:32,,,,,,0
84,node/10554856202,2,06:33:20,06:33:20,,,,,,0
84,node/10588802317,22,07:50:06,07:50:06,,,,,,0
84,node/10588802318,21,07:49:14,07:49:14,,,,,,0
84,node/10588802319,20,07:45:13,07:45:13,,,,,,0
84,node/10597450671,13,07:20:42,07:20:42,,,,,,0
84,node/10597450672,1,06:00:00,06:00:00,,,,,,0
84,node/10597450674,17,07:39:16,07:39:16,,,,,,0
84,node/10597450675,15,07:27:31,07:27:31,,,,,,0
84,node/10597450677,12,07:15:26,07:15:26,,,,,,0
84,node/10597450678,11,07:12:36,07:12:36,,,,,,0
84,node/10597450679,7,06:54:25,06:54:25,,,,,,0
84,node/10597450680,6,06:51:13,06:51:13,,,,,,0
84,node/7066057009,5,06:39:32,06:39:32,,,,,,0
84,node/7066057010,3,06:35:26,06:35:26,,,,,,0
84,node/7066312418,24,08:00:00,08:00:00,,,,,,0
84,node/7066312421,23,07:55:01,07:55:01,,,,,,0
84,node/7066312422,18,07:40:28,07:40:28,,,,,,0
84,node/7066312423,16,07:36:28,07:36:28,,,,,,0
84,node/7066312425,9,06:58:11,06:58:11,,,,,,0
84,node/7966345985,10,07:00:47,07:00:47,,,,,,0
84,node/7966538189,8,06:56:28,06:56:28,,,,,,0
84,node/9250076881,19,07:43:27,07:43:27,,,,,,0
84,node/9250076882,14,07:25:22,07:25:22,,,,,,0
840,node/10570456614,11,07:58:27,07:58:27,,,,,,0
840,node/10570456616,10,07:56:14,07:56:14,,,,,,0
840,node/10570456617,8,07:53:49,07:53:49,,,,,,0
840,node/10570456618,7,07:52:27,07:52:27,,,,,,0
840,node/10570456619,6,07:50:36,07:50:36,,,,,,0
840,node/10570456620,5,07:49:05,07:49:05,,,,,,0
840,node/10570456622,3,07:43:49,07:43:49,,,,,,0
840,node/10570456623,2,07:37:26,07:37:26,,,,,,0
840,node/10570587964,12,08:00:00,08:00:00,,,,,,0
840,node/10577586271,9,07:54:48,07:54:48,,,,,,0
840,node/10577586272,4,07:47:17,07:47:17,,,,,,0
840,node/10612458817,1,06:00:00,06:00:00,,,,,,0
841,node/10570253262,9,07:35:25,07:35:25,,,,,,0
841,node/10570253263,8,07:31:20,07:31:20,,,,,,0
841,node/10570253264,7,07:27:43,07:27:43,,,,,,0
841,node/10570253265,3,07:08:33,07:08:33,,,,,,0
841,node/10570253266,2,07:04:20,07:04:20,,,,,,0
841,node/10572492530,1,06:00:00,06:00:00,,,,,,0
841,node/10612458814,16,08:00:00,08:00:00,,,,,,0
841,node/6899241575,5,07:20:28,07:20:28,,,,,,0
841,node/6899241576,4,07:13:27,07:13:27,,,,,,0
841,node/7056562842,14,07:50:41,07:50:41,,,,,,0
841,node/7056562843,11,07:40:36,07:40:36,,,,,,0
841,node/9293117898,13,07:47:32,07:47:32,,,,,,0
841,node/9293117899,12,07:44:03,07:44:03,,,,,,0
841,node/9294738197,15,07:54:18,07:54:18,,,,,,0
841,node/9294738200,10,07:38:23,07:38:23,,,,,,0
841,node/9294738201,6,07:24:01,07:24:01,,,,,,0
842,node/10219090528,14,06:40:57,06:40:57,,,,,,0
842,node/10219090530,11,06:39:05,06:39:05,,,,,,0
842,node/10296715480,2,06:28:42,06:28:42,,,,,,0
842,node/10540411652,5,06:31:03,06:31:03,,,,,,0
842,node/10540411653,3,06:29:08,06:29:08,,,,,,0
842,node/10571292616,13,06:40:29,06:40:29,,,,,,0
842,node/10582789320,15,06:42:13,06:42:13,,,,,,0
842,node/10582789324,16,06:43:00,06:43:00,,,,,,0
842,node/10612458817,1,06:00:00,06:00:00,,,,,,0
842,node/10613882599,7,06:33:07,06:33:07,,,,,,0
842,node/7160672809,4,06:30:08,06:30:08,,,,,,0
842,node/7160738662,6,06:32:06,06:32:06,,,,,,0
842,node/7842766287,10,06:36:10,06:36:10,,,,,,0
842,node/7842766486,8,06:34:28,06:34:28,,,,,,0
842,node/7842766585,9,06:35:00,06:35:00,,,,,,0
842,node/9325540085,12,06:40:04,06:40:04,,,,,,0
843,node/10570253261,27,06:36:00,06:36:00,,,,,,0
843,node/10570253262,19,06:28:27,06:28:27,,,,,,0
843,node/10570253263,18,06:27:13,06:27:13,,,,,,0
843,node/10570253264,17,06:26:07,06:26:07,,,,,,0
843,node/10570253265,12,06:20:20,06:20:20,,,,,,0
843,node/10570253266,11,06:19:04,06:19:04,,,,,,0
843,node/10570253267,9,06:17:01,06:17:01,,,,,,0
843,node/10582789324,1,06:00:00,06:00:00,,,,,,0
843,node/10613901604,2,06:02:35,06:02:35,,,,,,0
843,node/10613935105,3,06:03:32,06:03:32,,,,,,0
843,node/6899241574,26,06:34:52,06:34:52,,,,,,0
843,node/6899241575,15,06:23:56,06:23:56,,,,,,0
843,node/6899241576,13,06:21:49,06:21:49,,,,,,0
843,node/7056562842,24,06:33:03,06:33:03,,,,,,0
843,node/7056562843,21,06:30:01,06:30:01,,,,,,0
843,node/7056562844,14,06:22:15,06:22:15,,,,,,0
843,node/7056562845,10,06:17:30,06:17:30,,,,,,0
843,node/7057184297,4,06:06:12,06:06:12,,,,,,0
843,node/7098748069,7,06:14:41,06:14:41,,,,,,0
843,node/7098748070,6,06:13:19,06:13:19,,,,,,0
843,node/7098748071,5,06:11:43,06:11:43,,,,,,0
843,node/9293117898,23,06:32:06,06:32:06,,,,,,0
843,node/9293117899,22,06:31:03,06:31:03,,,,,,0
843,node/9294738197,25,06:34:09,06:34:09,,,,,,0
843,node/9294738200,20,06:29:20,06:29:20,,,,,,0
843,node/9294738201,16,06:25:00,06:25:00,,,,,,0
843,node/9300351957,8,06:16:18,06:16:18,,,,,,0
844,node/10550630143,18,07:25:47,07:25:47,,,,,,0
844,node/10570691611,20,07:27:00,07:27:00,,,,,,0
844,node/10570691612,19,07:26:30,07:26:30,,,,,,0
844,node/10570691614,16,07:25:00,07:25:00,,,,,,0
844,node/10570691615,14,07:23:49,07:23:49,,,,,,0
844,node/10570691616,13,07:23:03,07:23:03,,,,,,0
844,node/10570774238,11,07:20:15,07:20:15,,,,,,0
844,node/10570774241,8,07:13:27,07:13:27,,,,,,0
844,node/10612458817,1,06:00:00,06:00:00,,,,,,0
844,node/10614211950,2,06:55:12,06:55:12,,,,,,0
844,node/7054593076,9,07:15:37,07:15:37,,,,,,0
844,node/7054593077,3,07:04:41,07:04:41,,,,,,0
844,node/7054999103,7,07:12:42,07:12:42,,,,,,0
844,node/7054999104,6,07:08:40,07:08:40,,,,,,0
844,node/7054999105,5,07:06:58,07:06:58,,,,,,0
844,node/7054999106,4,07:05:53,07:05:53,,,,,,0
844,node/7190927830,12,07:20:30,07:20:30,,,,,,0
844,node/7191232913,15,07:24:14,07:24:14,,,,,,0
844,node/7191232919,17,07:25:12,07:25:12,,,,,,0
844,node/7833694093,10,07:18:27,07:18:27,,,,,,0
845,node/10570253261,21,06:55:00,06:55:00,,,,,,0
845,node/10570253262,13,06:47:39,06:47:39,,,,,,0
845,node/10570253264,12,06:45:23,06:45:23,,,,,,0
845,node/10570253265,6,06:39:45,06:39:45,,,,,,0
845,node/10570253266,5,06:38:30,06:38:30,,,,,,0
845,node/10570253267,3,06:36:31,06:36:31,,,,,,0
845,node/10570691619,1,06:00:00,06:00:00,,,,,,0
845,node/6899241574,20,06:53:53,06:53:53,,,,,,0
845,node/6899241575,10,06:43:15,06:43:15,,,,,,0
845,node/6899241576,7,06:41:11,06:41:11,,,,,,0
845,node/6899241576,8,06:41:11,06:41:11,,,,,,0
845,node/7056562842,18,06:52:08,06:52:08,,,,,,0
845,node/7056562843,15,06:49:10,06:49:10,,,,,,0
845,node/7056562844,9,06:41:36,06:41:36,,,,,,0
845,node/7056562845,4,06:36:58,06:36:58,,,,,,0
845,node/9293117898,17,06:51:12,06:51:12,,,,,,0
845,node/9293117899,16,06:50:11,06:50:11,,,,,,0
845,node/9294738197,19,06:53:12,06:53:12,,,,,,0
845,node/9294738200,14,06:48:31,06:48:31,,,,,,0
845,node/9294738201,11,06:44:18,06:44:18,,,,,,0
845,node/9300351957,2,06:35:49,06:35:49,,,,,,0
846,node/10541854662,15,06:17:14,06:17:14,,,,,,0
846,node/10541854663,14,06:15:03,06:15:03,,,,,,0
846,node/10541854664,8,06:07:16,06:07:16,,,,,,0
846,node/10541854665,7,06:07:01,06:07:01,,,,,,0
846,node/10541854666,5,06:05:13,06:05:13,,,,,,0
846,node/10541854667,3,06:02:43,06:02:43,,,,,,0
846,node/10541854668,2,06:01:37,06:01:37,,,,,,0
846,node/10548664715,22,06:26:33,06:26:33,,,,,,0
846,node/10614605022,1,06:00:00,06:00:00,,,,,,0
846,node/10614654297,30,06:34:55,06:34:55,,,,,,0
846,node/10614654298,28,06:33:44,06:33:44,,,,,,0
846,node/10614654299,23,06:27:10,06:27:10,,,,,,0
846,node/10614800243,16,06:18:10,06:18:10,,,,,,0
846,node/3992199166,33,06:39:01,06:39:01,,,,,,0
846,node/6952132231,18,06:19:52,06:19:52,,,,,,0
846,node/7054593049,36,06:42:20,06:42:20,,,,,,0
846,node/7054593050,35,06:41:26,06:41:26,,,,,,0
846,node/7054593051,34,06:40:56,06:40:56,,,,,,0
846,node/7054593053,32,06:37:55,06:37:55,,,,,,0
846,node/7054593054,31,06:36:32,06:36:32,,,,,,0
846,node/7054593055,29,06:34:24,06:34:24,,,,,,0
846,node/7054593056,27,06:32:24,06:32:24,,,,,,0
846,node/7054593057,26,06:31:16,06:31:16,,,,,,0
846,node/7054593058,24,06:29:26,06:29:26,,,,,,0
846,node/7054593059,21,06:24:29,06:24:29,,,,,,0
846,node/7054593060,20,06:23:41,06:23:41,,,,,,0
846,node/7054593061,19,06:22:09,06:22:09,,,,,,0
846,node/7054593062,17,06:19:05,06:19:05,,,,,,0
846,node/7054593063,11,06:10:15,06:10:15,,,,,,0
846,node/7054593064,12,06:11:24,06:11:24,,,,,,0
846,node/7054593065,10,06:09:20,06:09:20,,,,,,0
846,node/7054593066,6,06:06:12,06:06:12,,,,,,0
846,node/7056277277,37,06:43:00,06:43:00,,,,,,0
846,node/7167781671,13,06:12:45,06:12:45,,,,,,0
846,node/7167781673,9,06:07:49,06:07:49,,,,,,0
846,node/7167781674,4,06:03:26,06:03:26,,,,,,0
846,node/7190927832,25,06:29:50,06:29:50,,,,,,0
847,node/10541826353,36,06:47:37,06:47:37,,,,,,0
847,node/10541826354,35,06:46:51,06:46:51,,,,,,0
847,node/10541826355,34,06:44:43,06:44:43,,,,,,0
847,node/10541826356,30,06:41:35,06:41:35,,,,,,0
847,node/10541826357,25,06:32:40,06:32:40,,,,,,0
847,node/10541826358,24,06:30:23,06:30:23,,,,,,0
847,node/10541826359,23,06:29:15,06:29:15,,,,,,0
847,node/10570774241,9,06:09:37,06:09:37,,,,,,0
847,node/10570999974,18,06:21:17,06:21:17,,,,,,0
847,node/10570999975,17,06:19:45,06:19:45,,,,,,0
847,node/10575227449,12,06:12:59,06:12:59,,,,,,0
847,node/10577298989,14,06:16:30,06:16:30,,,,,,0
847,node/10614605022,37,06:51:00,06:51:00,,,,,,0
847,node/10614605023,31,06:42:15,06:42:15,,,,,,0
847,node/10614605024,20,06:23:49,06:23:49,,,,,,0
847,node/10614605025,21,06:24:22,06:24:22,,,,,,0
847,node/10614605026,19,06:22:34,06:22:34,,,,,,0
847,node/10614605027,8,06:09:31,06:09:31,,,,,,0
847,node/10614605028,6,06:08:41,06:08:41,,,,,,0
847,node/6952132236,16,06:18:19,06:18:19,,,,,,0
847,node/7054593068,33,06:43:37,06:43:37,,,,,,0
847,node/7054593069,32,06:42:34,06:42:34,,,,,,0
847,node/7054593070,28,06:38:36,06:38:36,,,,,,0
847,node/7054593071,27,06:37:08,06:37:08,,,,,,0
847,node/7054593072,22,06:27:59,06:27:59,,,,,,0
847,node/7054593074,15,06:18:01,06:18:01,,,,,,0
847,node/7054593075,11,06:11:48,06:11:48,,,,,,0
847,node/7054593076,10,06:10:59,06:10:59,,,,,,0
847,node/7054593077,2,06:04:08,06:04:08,,,,,,0
847,node/7054999105,4,06:05:34,06:05:34,,,,,,0
847,node/7054999106,3,06:04:53,06:04:53,,,,,,0
847,node/7167781666,29,06:39:22,06:39:22,,,,,,0
847,node/7167781667,26,06:35:28,06:35:28,,,,,,0
847,node/7190927835,13,06:15:06,06:15:06,,,,,,0
847,node/9271876733,7,06:09:10,06:09:10,,,,,,0
847,node/9271876735,5,06:07:02,06:07:02,,,,,,0
847,node/9271876736,1,06:00:00,06:00:00,,,,,,0
848,node/10541854662,16,06:29:32,06:29:32,,,,,,0
848,node/10541854663,15,06:28:22,06:28:22,,,,,,0
848,node/10541854664,9,06:24:12,06:24:12,,,,,,0
848,node/10541854665,8,06:24:04,06:24:04,,,,,,0
848,node/10541854666,6,06:23:05,06:23:05,,,,,,0
848,node/10541854667,4,06:21:45,06:21:45,,,,,,0
848,node/10541854668,3,06:21:10,06:21:10,,,,,,0
848,node/10548664715,23,06:34:32,06:34:32,,,,,,0
848,node/10614605022,2,06:20:18,06:20:18,,,,,,0
848,node/10614654297,31,06:39:01,06:39:01,,,,,,0
848,node/10614654298,29,06:38:23,06:38:23,,,,,,0
848,node/10614654299,24,06:34:52,06:34:52,,,,,,0
848,node/10614800243,17,06:30:02,06:30:02,,,,,,0
848,node/10614916028,1,06:00:00,06:00:00,,,,,,0
848,node/3992199166,34,06:41:13,06:41:13,,,,,,0
848,node/6952132231,19,06:30:57,06:30:57,,,,,,0
848,node/7054593049,37,06:43:00,06:43:00,,,,,,0
848,node/7054593050,36,06:42:31,06:42:31,,,,,,0
848,node/7054593051,35,06:42:15,06:42:15,,,,,,0
848,node/7054593053,33,06:40:37,06:40:37,,,,,,0
848,node/7054593054,32,06:39:53,06:39:53,,,,,,0
848,node/7054593055,30,06:38:44,06:38:44,,,,,,0
848,node/7054593056,28,06:37:40,06:37:40,,,,,,0
848,node/7054593057,27,06:37:04,06:37:04,,,,,,0
848,node/7054593058,25,06:36:05,06:36:05,,,,,,0
848,node/7054593059,22,06:33:25,06:33:25,,,,,,0
848,node/7054593060,21,06:33:00,06:33:00,,,,,,0
